call_id,timestamp,duration,agent,queue
2fd2c2dde30a4f19bc071b80ac8e6ca8,2025-12-08 12:54:09,40,gamze.şahin,Genel Bilgi
a57cbb991717406cb40bdc2786172569,2025-12-08 12:58:34,255,zeynep.çetin,Destek Hattı
b7981f34df764268b766e26a2aed6d6b,2025-12-08 12:58:55,202,mustafa.aydın,Satış Hattı
f83544fea5bc4dbf81cde1a7ab6ec4b7,2025-12-08 12:59:26,213,,Satış Hattı
cf0afd906af444f5b5bdb48415236560,2025-12-08 13:14:16,258,,Destek Hattı
32356c47971a49c6b2cff7df37df9b94,2025-12-08 13:21:51,231,,Destek Hattı
e47ab336f7fe4bd1a67353c14f7de275,2025-12-08 13:23:35,139,can.kaya,Satış Hattı
d9b8be45eb2b4f9e858181320b521ca7,2025-12-08 13:26:02,113,yusuf.yılmaz,VIP Müşteri
150e8a37759c4a9385638b11f1ff5730,2025-12-08 13:29:49,134,fatma.kara,Genel Bilgi
5b9ca6208f804db08be3557422a7e847,2025-12-08 13:39:48,213,mustafa.kara,Genel Bilgi
137654768d194c81a973c9943673949a,2025-12-08 13:56:48,213,ahmet.çetin,Genel Bilgi
d579ca3f977f4724bdb473f7929541f0,2025-12-08 13:59:06,205,gamze.kaya,VIP Müşteri
fd9be9ff27154656bb88e135dc7352ed,2025-12-08 14:01:37,182,gamze.kaya,Destek Hattı
58cff33f7aac4502b1fe773be2b45d22,2025-12-08 14:04:25,170,cem.doğan,Genel Bilgi
0a06c790f9744e6caad31bf2626b1d8b,2025-12-08 14:06:29,126,,VIP Müşteri
d42cd5a4131a4e71aaf02ecc3e7c1a62,2025-12-08 14:08:01,152,zeynep.çetin,Genel Bilgi
f2cea8c4ceff48bda100eed68789f035,2025-12-08 14:09:45,161,murat.koç,Destek Hattı
eddab579cc624ce58f1d9a85c674e49b,2025-12-08 14:14:04,133,yusuf.yılmaz,Satış Hattı
e97ed346313f463994707f835ed8ed64,2025-12-08 14:22:37,223,fatma.kılıç,Satış Hattı
f24b709efbac4febba0fbd578aa86af6,2025-12-08 14:23:11,250,,Satış Hattı
09bb7f6f9d1a442ab7a22dc4ade96c46,2025-12-08 14:24:04,182,ahmet.çetin,Genel Bilgi
a264be20458c48f78e35ea46f679b551,2025-12-08 14:24:18,197,mustafa.aydın,Satış Hattı
416f3e61ba8644919a4f9115d5d3ef09,2025-12-08 14:24:44,129,can.kaya,Genel Bilgi
0b78f0e2b4834af0a16b60ae4e1032b0,2025-12-08 14:40:23,207,ahmet.çetin,Genel Bilgi
b88d21c5857f421db9582c888d879789,2025-12-08 14:41:21,229,emine.çetin,Genel Bilgi
0b0b47f1f8164cca9fc89d3ae402536e,2025-12-08 14:42:03,177,fatma.yılmaz,Satış Hattı
776eea124a454940a04290209760ed8e,2025-12-08 14:44:34,220,cem.çetin,Genel Bilgi
c7d00b25a23f4393a2e15574eedf298a,2025-12-08 14:52:38,108,zeynep.çetin,VIP Müşteri
8e6fae96f574481c83275e31e8c5463a,2025-12-08 14:52:51,84,gamze.kaya,Genel Bilgi
82ed6a63cf1c4b06a96673864b2cc864,2025-12-08 14:55:59,270,yusuf.yılmaz,Satış Hattı
d65d194ffa9546599c6184fefb352a5e,2025-12-08 15:00:34,151,gamze.şahin,Satış Hattı
98769253bdab4cb3a98fd47c556af943,2025-12-08 15:06:26,94,ahmet.çetin,Genel Bilgi
a6dddaf836d345648c6b7546801f6bcd,2025-12-08 15:09:50,220,fatma.kara,VIP Müşteri
64eb974325ba4c58b4c461f64bd8e9a1,2025-12-08 15:18:32,202,mustafa.aydın,Genel Bilgi
e693df623e094a68928a6838ef514360,2025-12-08 15:22:55,232,fatma.kara,Genel Bilgi
1cfd3407050346eb846623c8cdb8cc30,2025-12-08 15:24:44,240,mustafa.aydın,Genel Bilgi
7a7fa3f9b7254ea2b28214a16de13b19,2025-12-08 15:38:47,154,esra.arslan,VIP Müşteri
f5684d1c5bd9445b8f22a8e229fe7dce,2025-12-08 15:58:41,308,fatma.kara,VIP Müşteri
3af87ba8d6ee45a9b67c0ac0dcd8aab5,2025-12-08 16:00:54,131,,VIP Müşteri
e0a734cf2e34431fa1ab259eeecb42c8,2025-12-08 16:12:20,186,gamze.çetin,VIP Müşteri
c8222303ba75426daa0b48097844a731,2025-12-08 16:26:27,228,fatma.kılıç,VIP Müşteri
5c0a54f0309c4bf9a2d25c3fadfaa7dd,2025-12-08 16:27:38,218,murat.kılıç,Satış Hattı
3179fdd3368d4305bb278e7fb52e5049,2025-12-08 16:28:03,114,elif.özdemir,Genel Bilgi
f9a6819631104df0a5ca809245727034,2025-12-08 16:31:35,201,ahmet.çetin,Genel Bilgi
7b4632294c64484b9e99f0192abe02db,2025-12-08 16:39:58,277,mustafa.aydın,Satış Hattı
bf9b59a89edb4a98a0a18d5f39ab9021,2025-12-08 16:43:37,252,cem.çetin,Destek Hattı
569d45617bf642df9f03af425c6d7c92,2025-12-08 16:46:11,179,gamze.aydın,VIP Müşteri
420da34238a34df4904404c73648cac9,2025-12-08 16:48:09,263,gamze.çetin,Destek Hattı
eb2f46ff0ee4481fad9c176e40cd4679,2025-12-08 16:54:43,238,zeynep.çetin,VIP Müşteri
c322538acb5c4317b9c54d361a085e48,2025-12-08 16:56:37,102,,VIP Müşteri
8235aa7343f948b5865ab434a8bc59f0,2025-12-08 16:57:03,163,murat.koç,VIP Müşteri
2310b5095244400ba72745e26d3b2b77,2025-12-08 17:03:13,202,can.kaya,Destek Hattı
9b6bb38039c34de6a2451370548317f8,2025-12-08 17:06:03,151,gamze.kaya,Genel Bilgi
e2aa27a15cc445cb8dbdcdede6dfd333,2025-12-08 17:15:02,205,yusuf.yılmaz,Satış Hattı
ac91cd97fb8c46dea3a710cbd8bdd86a,2025-12-08 17:21:52,188,fatma.yılmaz,Genel Bilgi
1e084c0debee47a7ab3d33764dcee1ec,2025-12-08 17:22:43,206,yusuf.yılmaz,VIP Müşteri
a609faf8fc164dfcb186aa4835bc4623,2025-12-08 17:25:05,152,gamze.aydın,VIP Müşteri
e4043b77d7ac41ac8b763fed84deda62,2025-12-08 17:38:09,243,can.kaya,Genel Bilgi
55a65f8c6c274e81bef10f2f698e9bee,2025-12-08 17:40:03,117,murat.koç,Destek Hattı
194b2162f0564181b90b3d32dd5d5aaf,2025-12-08 17:43:20,246,fatma.kılıç,
041041fd6d9f4b3097cf9075251261c7,2025-12-08 17:47:13,53,,VIP Müşteri
05269a4701044aca96e1159123ece065,2025-12-08 17:50:07,247,fatma.yılmaz,VIP Müşteri
f75bf693c7fa426a9c008da90d7eb973,2025-12-08 17:50:40,249,,VIP Müşteri
14c957e76d6e41298831a9428eeee392,2025-12-08 18:04:49,213,murat.koç,Satış Hattı
e7078fc7ee75455d8926766a85327d50,2025-12-08 18:08:31,213,yusuf.yılmaz,Satış Hattı
0fbbb9d26ab54a4a9a67de8d9f600517,2025-12-08 18:10:19,112,murat.kılıç,VIP Müşteri
98203f319e16495a9d79c7b1a64f1e4f,2025-12-08 18:11:41,282,gamze.aydın,VIP Müşteri
846266997d404926af82f2cdbd87697e,2025-12-08 18:21:12,163,can.kaya,Genel Bilgi
4205f2316b924484aaa45892de5472f4,2025-12-08 18:40:23,170,derya.yılmaz,Destek Hattı
8aff3a364fca412389de7797c4b97207,2025-12-08 18:40:33,108,cem.doğan,Genel Bilgi
2df42f22e3e140788cde796a55cfa3b7,2025-12-08 18:42:06,95,gamze.kaya,Satış Hattı
f8d51d02fbb54e559d7ee8965859d470,2025-12-08 18:51:32,119,zeynep.çetin,Destek Hattı
379c1769d8974d9ebf65e460a22070fb,2025-12-08 18:52:00,48,gamze.şahin,Satış Hattı
0f8a1681ce784779afc059f9e24151e2,2025-12-08 18:53:39,129,zeynep.çetin,Destek Hattı
bec52db77bdb4d93874c64ee914be7a0,2025-12-08 18:59:51,224,emine.çetin,VIP Müşteri
a7a3ede469294fa4b2efe29d855f73d2,2025-12-08 19:01:07,144,gamze.şahin,VIP Müşteri
e6aa2c4abbfc4131bbf751dea51bc670,2025-12-08 19:03:15,68,yusuf.özdemir,Destek Hattı
b781a1991ad742fe919c962f50fd4f89,2025-12-08 19:06:26,145,emine.çetin,VIP Müşteri
4820bcb334a740b1abf3bb63052077d6,2025-12-08 19:09:12,140,,Destek Hattı
2090ed1061ef4ab7b02b6d65f9db4f58,2025-12-08 19:10:41,130,can.kaya,Genel Bilgi
2cd3234c969b4837a4b966cd2cd07c7c,2025-12-08 19:13:12,273,fatma.kara,Genel Bilgi
76d699e23a0d468a976643daabf16ed9,2025-12-08 19:15:19,93,yusuf.yılmaz,Genel Bilgi
f45009d2d7dd4e76b9cbb7846b7d719d,2025-12-08 19:19:24,243,elif.özdemir,
591e6f872566424eb9079ce6bf015e4e,2025-12-08 19:26:01,117,cem.doğan,Satış Hattı
0039501b77b0460fb6c6a363b926cf28,2025-12-08 19:32:46,156,ahmet.özdemir,VIP Müşteri
dac9aa9cb95f447dac57915dc67fbe50,2025-12-08 19:41:31,189,emine.özdemir,Satış Hattı
79896dedd3fa4eb5a70838ea247de13c,2025-12-08 19:42:01,163,gamze.çetin,Genel Bilgi
7c3ce08900c4434ba10ff58894cb346f,2025-12-08 19:44:59,21,ahmet.çetin,Genel Bilgi
7d66a8b24080495bbf76f965ee80c8c0,2025-12-08 19:48:25,282,fatma.yılmaz,Satış Hattı
f19b4b8191e445388e19d6ee18d95cd7,2025-12-08 19:52:50,162,elif.özdemir,VIP Müşteri
254560c91cbe47e78619009027ef5902,2025-12-09 08:03:03,82,cem.çetin,Genel Bilgi
3399334e3b034ca0818ab5f66c8ca37e,2025-12-09 08:05:03,106,can.kaya,VIP Müşteri
78d4d4bfd7ff43d7b221d4c26c08b9bf,2025-12-09 08:07:05,264,gamze.kaya,VIP Müşteri
f888c64e21904fa4a91f69f6d68b8018,2025-12-09 08:10:07,198,murat.koç,Destek Hattı
e516c448d97e4ac9a49144e909430ce6,2025-12-09 08:10:27,203,emine.özdemir,VIP Müşteri
8d5429d1d97d403ea77a1d5f852059a1,2025-12-09 08:12:06,100,emine.özdemir,Destek Hattı
5b9610401dae48769c868988bb4729a7,2025-12-09 08:13:06,223,can.kılıç,Destek Hattı
8e0d4a350b1f48c9871e555546a72d98,2025-12-09 08:35:41,87,fatma.yılmaz,Genel Bilgi
6bf2c7f0d91f4223aefcd95f1b6df05f,2025-12-09 08:40:45,216,can.kılıç,VIP Müşteri
307e32aae8e94a62a483b542f6afd7f6,2025-12-09 08:43:45,107,,VIP Müşteri
9c3863a040a04a1f8df5a278926b784f,2025-12-09 08:51:08,265,gamze.aydın,Genel Bilgi
ddd60798d0fa4520b4b90e9e5b276508,2025-12-09 08:54:08,199,,VIP Müşteri
248ab72f96934950a6d09fe64fff43b9,2025-12-09 09:05:01,92,gamze.aydın,VIP Müşteri
8040a35a22c04243b3970366d71d610b,2025-12-09 09:08:13,107,mustafa.aydın,Destek Hattı
91aa8990b7a442febef0ac1ec58ac79f,2025-12-09 09:08:37,91,,Genel Bilgi
f4574b0e45f64f47bf2e33ceaa914185,2025-12-09 09:18:05,275,zeynep.çetin,Destek Hattı
2b832a7932be4767bfee276ee2859d32,2025-12-09 09:22:54,101,emine.özdemir,
8ebe1885c90b40d4a9a5a41a710e00d8,2025-12-09 09:25:27,177,gamze.çetin,Genel Bilgi
27b970d9ec2944ec89285e7e2d9ee9fa,2025-12-09 09:34:00,163,fatma.kara,Satış Hattı
b4156e9ac74c4018984cb9ea86badcf6,2025-12-09 09:34:04,262,yusuf.özdemir,VIP Müşteri
6342616274be4821aecaeb364f7f134f,2025-12-09 09:35:23,136,gamze.aydın,VIP Müşteri
dc9b1d4c9b4e4e289a85c01d3b326662,2025-12-09 09:35:52,245,esra.arslan,Genel Bilgi
09be64504d6949b395b9357ae434e30e,2025-12-09 09:42:00,297,zeynep.çetin,VIP Müşteri
157b49d64d754987a147e8c5d3e6fee9,2025-12-09 09:42:19,192,murat.koç,Genel Bilgi
caf197e06b3942e2a9adac9c504b67b9,2025-12-09 09:53:05,77,yusuf.özdemir,VIP Müşteri
fdca91bafcee481fa91d9e95c43ba1d2,2025-12-09 10:00:03,85,emine.çetin,Destek Hattı
64df41b0fb0141b097d3c33d1a11fa2e,2025-12-09 10:18:28,146,gamze.çetin,Satış Hattı
4a911eff95d04638a37e3aa0d05aac54,2025-12-09 10:25:43,93,gamze.şahin,Satış Hattı
1f6905e19b7d4888970c71fb79cb4edc,2025-12-09 10:26:27,187,ahmet.çetin,Destek Hattı
77842d0d58e44765962a39142027879d,2025-12-09 10:28:36,132,fatma.kılıç,VIP Müşteri
a0a14f009e7e4f2886e2f13dd3724cf4,2025-12-09 10:33:52,158,fatma.kılıç,VIP Müşteri
df300cad60cf4f7d8f581672118c782b,2025-12-09 10:35:12,191,elif.özdemir,VIP Müşteri
5537f82017bf4629956ca17957bfcf39,2025-12-09 10:40:07,250,cem.çetin,Destek Hattı
dcdb6a0c502744b5abcd0ea35cd639e7,2025-12-09 10:42:16,10,,Satış Hattı
de2b9784a1c14af19934836596b3d026,2025-12-09 10:43:16,226,can.kaya,Satış Hattı
47177e84db584f74a98383de2ca917b8,2025-12-09 10:44:03,253,gamze.aydın,VIP Müşteri
f212dbf87b95443f980662555616b2ff,2025-12-09 10:57:46,173,esra.arslan,Destek Hattı
9693ccb010eb40e2bb188ba8bb7eb182,2025-12-09 11:03:50,164,emine.çetin,VIP Müşteri
c651d1592f804b6daee48cb94b9393a2,2025-12-09 11:05:56,145,,Satış Hattı
efb682a72dc64e2ebdf551630340e2ed,2025-12-09 11:07:42,142,yusuf.yılmaz,Satış Hattı
883f89c45bf14a618d0e59a4463ada92,2025-12-09 11:08:30,190,fatma.kılıç,VIP Müşteri
240b09cbc1a348059d000b2231c85251,2025-12-09 11:25:00,96,gamze.aydın,VIP Müşteri
eb4fc7c1db954e6aa8eb78d15b4c59dd,2025-12-09 11:28:02,245,mustafa.kara,Satış Hattı
6a6619d1cdce426288d475a1e50754d2,2025-12-09 11:30:25,240,,Genel Bilgi
d86f4ff276e64b55a9e5c40a4f13351a,2025-12-09 11:34:33,106,gamze.şahin,Satış Hattı
aa7b78585c8d457ab130c5456735858e,2025-12-09 11:39:15,222,gamze.aydın,VIP Müşteri
d3d212c26fd54e3eaa4c2006a7944186,2025-12-09 11:41:22,200,mustafa.kara,Genel Bilgi
bb09e8ae66c14999b60fded3596cb725,2025-12-09 11:46:42,166,murat.kılıç,Destek Hattı
a6831e1d229747b48e9b46ddc9d35551,2025-12-09 11:50:38,186,mustafa.aydın,Satış Hattı
1d414364cabd48a99eb293bd4745eafb,2025-12-09 11:56:34,196,murat.koç,Genel Bilgi
64f79a0088784d00ba0281d6a04e70b3,2025-12-09 12:04:58,234,can.kaya,Genel Bilgi
a29cda45f64d4cbb9f30a6b2e7ec8925,2025-12-09 12:06:03,153,cem.çetin,Satış Hattı
1dd05f6875c64254adf266e98c027036,2025-12-09 12:08:57,93,emine.çetin,Destek Hattı
c1d52c5b561e4e309e91558977419664,2025-12-09 12:09:29,151,fatma.yılmaz,VIP Müşteri
53022c06f2134d008a339a3db20aafb8,2025-12-09 12:11:36,173,can.kılıç,VIP Müşteri
1a107fd23ee4424caf0c35aeff58a219,2025-12-09 12:14:58,174,derya.yılmaz,Genel Bilgi
a07a868b6a0b4ab8bcd236db40d15d0a,2025-12-09 12:15:08,163,yusuf.yılmaz,VIP Müşteri
dd31df3217d44ab3a06f05f927eeb426,2025-12-09 12:16:59,232,ahmet.özdemir,Genel Bilgi
b4787b3f063443b5883d4b7b17540cb0,2025-12-09 12:24:24,206,,Genel Bilgi
66054bc8dd85480298a40e91ba076874,2025-12-09 12:35:43,295,yusuf.yılmaz,Genel Bilgi
281153944dd74a9f81bc38767fc44f99,2025-12-09 12:40:33,222,fatma.kara,Satış Hattı
f92f15863c93474d88a9eead6d03c5a4,2025-12-09 12:43:39,163,gamze.kaya,Satış Hattı
771c7c98f8dc4b8a81f167e776258da6,2025-12-09 12:49:14,141,can.kaya,Genel Bilgi
137558d48de34aedb284508b28817a06,2025-12-09 12:49:26,153,yusuf.özdemir,VIP Müşteri
c5d3312101014ce8a23b5b79c7d7a7b1,2025-12-09 12:52:04,166,elif.özdemir,VIP Müşteri
302004308408487ebd5604258e916a0d,2025-12-09 13:00:51,222,gamze.çetin,Satış Hattı
7a1c134a33cd45e9b0e43034abfa0ad7,2025-12-09 13:03:06,239,,Destek Hattı
7789f787bff246d6ae913149c9ebd669,2025-12-09 13:10:36,201,,Satış Hattı
bfdf1895af534a91a37153d2e38801c0,2025-12-09 13:11:42,242,,Genel Bilgi
a1bcab5bdf5540309768720c43f61989,2025-12-09 13:20:38,66,elif.özdemir,Satış Hattı
5fe0dfd94fe04d2c85d7f00b44d51abd,2025-12-09 13:26:16,177,gamze.aydın,
7b666ddacd4b4e478bf926dd8a1112e3,2025-12-09 13:32:37,212,fatma.kılıç,Satış Hattı
655047d459864f868783e6bc276a22f1,2025-12-09 13:32:50,122,yusuf.özdemir,Destek Hattı
54244e4669e94fc1a14de89c3fd0e6d4,2025-12-09 13:33:19,143,,Destek Hattı
2598c075cba04f5795a61322774c69de,2025-12-09 13:33:45,200,mustafa.kara,Destek Hattı
09ee8dbb984d4f52b97d3adca2b2580c,2025-12-09 13:35:03,187,,Satış Hattı
41b408b17d43425bae55f7056e78aed9,2025-12-09 13:39:52,109,fatma.kılıç,VIP Müşteri
23ed3e112f444207b1984216ee5f4474,2025-12-09 13:44:27,207,cem.doğan,Genel Bilgi
d16563a4f619472d898623b64b32d27f,2025-12-09 13:51:20,131,gamze.aydın,VIP Müşteri
ef4e2a19989749feab19af7dea48c6e5,2025-12-09 13:54:44,65,cem.çetin,Genel Bilgi
1ee6550704e74ae299b49652e5dc1114,2025-12-09 14:00:58,103,emine.özdemir,VIP Müşteri
ad150e23ff854e809cad25bdcdca620a,2025-12-09 14:06:05,212,mustafa.kara,Satış Hattı
b8e5a74ea95641f79f1d0f745186df8d,2025-12-09 14:08:26,293,fatma.kılıç,Genel Bilgi
09782e309398429181ee3a9ac666f182,2025-12-09 14:09:47,203,emine.özdemir,Genel Bilgi
8a78509126e542b2b3e7fdfbe1a9cb39,2025-12-09 14:11:51,124,mustafa.kara,Satış Hattı
18189c980dac404aa9d082000fce8a89,2025-12-09 14:15:38,219,can.kaya,Satış Hattı
cfc46cf4da52426ea8585560033ea211,2025-12-09 14:16:12,123,gamze.şahin,Destek Hattı
72784a9e22c34b1a8e1fe97e23c24a13,2025-12-09 14:20:54,208,yusuf.özdemir,Genel Bilgi
3261cd6875a946caa54c4d22a179c1da,2025-12-09 14:29:53,218,derya.yılmaz,Satış Hattı
a3d87873bdcc4207974badf934424ef4,2025-12-09 14:29:57,124,ahmet.özdemir,Genel Bilgi
437326dd721c44f2b85ee6c17edbb91b,2025-12-09 14:31:31,158,ahmet.özdemir,Destek Hattı
39e31643a69b485eb1a2c1a9e31c559a,2025-12-09 14:31:51,141,gamze.kaya,Satış Hattı
7c4012006b78418a8074842041c46dba,2025-12-09 14:32:12,232,emine.özdemir,Satış Hattı
e069f36b3ea5488689bede2b12dac379,2025-12-09 14:35:57,180,can.kaya,Destek Hattı
631a4f94eadc4b34ae6e58672ea3917f,2025-12-09 14:43:06,158,emine.özdemir,Satış Hattı
8e3ce0c61a7f4aee909bbfd0eca079b0,2025-12-09 14:44:43,117,mustafa.kara,VIP Müşteri
04265e36dd8f4bb6acaf8ad4644e45cf,2025-12-09 14:48:52,148,derya.yılmaz,Genel Bilgi
89f8a58e65d045cba788493e936ba3f1,2025-12-09 14:50:30,219,fatma.yılmaz,VIP Müşteri
c4851786a449474c9cfacf6a10487f1b,2025-12-09 14:51:44,236,can.kaya,Destek Hattı
09557c7d54b849ce93d1847569083278,2025-12-09 14:59:51,133,ahmet.özdemir,Genel Bilgi
f18acc0d76b34d21b88027d480b9a984,2025-12-09 15:04:19,215,ahmet.özdemir,Genel Bilgi
437830874cb84b86a35aa8af54289013,2025-12-09 15:07:01,112,esra.arslan,VIP Müşteri
b8e0bf26d5d444e6b9cc6083b341f3b7,2025-12-09 15:08:43,157,ahmet.çetin,Satış Hattı
1849b339bd6d426888d504eea0e62cf3,2025-12-09 15:21:10,243,zeynep.çetin,Destek Hattı
56d9593a1d1e4502882db18240aecec7,2025-12-09 15:22:06,85,fatma.kara,Destek Hattı
4ac3f49c75eb4f75ba357b477df7b42b,2025-12-09 15:22:07,207,gamze.çetin,Genel Bilgi
bd3e226ccb664b66ab99b340af193ac3,2025-12-09 15:23:06,90,fatma.kılıç,Satış Hattı
6646af94cef0430da62f49412f3bc64b,2025-12-09 15:25:58,147,emine.özdemir,Genel Bilgi
19445d77272f4709a74bc82c61bacb99,2025-12-09 15:40:29,216,derya.yılmaz,Satış Hattı
d890e470d6a54860874b61d7af9937b1,2025-12-09 15:43:21,134,cem.doğan,Destek Hattı
31308a52e2004c3a8c24e331ac5ded7f,2025-12-09 15:44:46,216,emine.özdemir,Satış Hattı
26e5e23ed4954051855cee5469b28993,2025-12-09 15:44:57,212,ahmet.çetin,Genel Bilgi
a3b14faba0b54a719fa0b57f718a8c20,2025-12-09 15:49:02,207,gamze.çetin,Genel Bilgi
6c14e063d8f54e7d8dcc10bed27abbd7,2025-12-09 15:51:08,248,fatma.kılıç,Destek Hattı
62a8c6ca9b2043da91e15d8cbb6cb192,2025-12-09 15:53:30,249,fatma.kılıç,VIP Müşteri
b7967f86fc194c5d9c20669debc1c9b5,2025-12-09 15:53:43,228,cem.çetin,Destek Hattı
f6eaf88a3ab243359f55338e5aa53d53,2025-12-09 15:58:04,158,fatma.kara,Destek Hattı
27877f0e2a0d42b7958d531b6b64989b,2025-12-09 15:59:45,126,zeynep.çetin,Satış Hattı
6197434033c142e094460cf9cab287a1,2025-12-09 15:59:49,83,emine.çetin,VIP Müşteri
2c6d11a7232b4412b5a9f0a7d7ad9ffa,2025-12-09 16:00:13,125,fatma.yılmaz,VIP Müşteri
ba0d9f79f1dc4c7cadf517f84e25006e,2025-12-09 16:02:17,156,can.kaya,Destek Hattı
3e92973933b147f181298dc799af49d0,2025-12-09 16:14:10,187,yusuf.özdemir,Genel Bilgi
157e6b9fb70f4dfdae10c9c535c3e9a0,2025-12-09 16:21:00,200,fatma.kara,Genel Bilgi
79040b73f74b4c9691746077e158db8b,2025-12-09 16:21:37,117,fatma.kılıç,VIP Müşteri
9c9020f1a2924a8096c5f15a22b5d651,2025-12-09 16:24:23,173,yusuf.özdemir,VIP Müşteri
2c2be4bd921149e78e351085724a6db4,2025-12-09 16:29:25,142,can.kılıç,Satış Hattı
69d65f3fcdf1469cbaeb2ebaf1f57d13,2025-12-09 16:29:42,93,murat.kılıç,Satış Hattı
be3ac6e775234960b376c962245a1fa6,2025-12-09 16:29:51,245,mustafa.aydın,Destek Hattı
799e5473f29d4db293e0d898f4dce034,2025-12-09 16:31:57,205,emine.özdemir,Satış Hattı
cc90b10765224ad882bb4d31e8c26334,2025-12-09 16:32:09,92,murat.kılıç,
c2df645b227a4067ae5e1ee58c78896d,2025-12-09 16:32:35,258,cem.çetin,Destek Hattı
0b61d9e809704d378ebab52f0db16d21,2025-12-09 16:36:03,226,gamze.kaya,Destek Hattı
03fec0b5b021438fa88c482ce8876c62,2025-12-09 16:38:19,145,fatma.yılmaz,Satış Hattı
c7464b07cbe2441b892ee0f072dd44c8,2025-12-09 16:44:50,102,,Destek Hattı
520d5055a1fe42fb96b3541f3a90afc4,2025-12-09 16:49:24,145,mustafa.kara,Satış Hattı
2a87a0c282924ea5803bcfb751b4819d,2025-12-09 17:03:33,109,,
a2284ab5720b42d89961e9ee00df7240,2025-12-09 17:05:30,285,gamze.kaya,
895c6eb551ad40ae939cba683604527f,2025-12-09 17:11:26,197,fatma.kılıç,
7df703502b5544f0a50b6a265a99b293,2025-12-09 17:14:39,129,fatma.kılıç,Destek Hattı
fe34c3a065d2435ab6c205b0a79ddff0,2025-12-09 17:16:08,143,gamze.aydın,Genel Bilgi
0adc647d7daf440fb2fe904ee7a9768f,2025-12-09 17:16:54,189,fatma.kılıç,Genel Bilgi
07522530c3294369ab9a04e35a7636db,2025-12-09 17:21:21,78,esra.arslan,Destek Hattı
452b40b496dd498eb2dde6dcc8bd6b9b,2025-12-09 17:22:14,178,gamze.kaya,Genel Bilgi
941189b2bade40ec964b73d1af31aa37,2025-12-09 17:25:02,214,can.kılıç,Destek Hattı
e55783d85e8744b09be73148682d18b7,2025-12-09 17:25:20,254,ahmet.çetin,Satış Hattı
1be1196d7f7449548d0829ce9b74804b,2025-12-09 17:27:39,192,ahmet.özdemir,
5b35047a5a91456f9a601cfc1d5dbc60,2025-12-09 17:32:29,297,fatma.yılmaz,Genel Bilgi
289760daa7f4481b943976c9b164fc9e,2025-12-09 17:36:39,137,can.kaya,Satış Hattı
a3aa98f534e84835b6401087db2826b3,2025-12-09 17:45:38,118,cem.çetin,Satış Hattı
9d87c1b0751f4dc0851c50e607d67126,2025-12-09 17:45:48,160,yusuf.özdemir,Destek Hattı
30f4ac986e78499588f5406351caf567,2025-12-09 17:46:02,285,,Satış Hattı
e4590a1489b1449a97e40844fe73158f,2025-12-09 17:48:25,175,elif.özdemir,Genel Bilgi
7034a51647d44eff92f77e751273a416,2025-12-09 17:58:19,151,cem.doğan,Genel Bilgi
b942b54c5b7a469e9a405f7873bd3f1d,2025-12-09 18:03:21,133,derya.yılmaz,Satış Hattı
2c94187c11cb409bb58a0f4d775e5d24,2025-12-09 18:03:45,186,ahmet.özdemir,VIP Müşteri
0f4054f2e47b41d4ab713a44cd9f5044,2025-12-09 18:21:31,193,gamze.şahin,Genel Bilgi
9d560f1299b444618553199e081fa57a,2025-12-09 18:28:39,96,can.kaya,Destek Hattı
a197394f421044baa2e68607db94515e,2025-12-09 18:36:21,245,,VIP Müşteri
909b7aebac5e4bfd9bea77c2cfd32c2b,2025-12-09 18:40:12,260,emine.özdemir,Destek Hattı
6d25727260924dd79611217300a5ff80,2025-12-09 18:45:01,210,emine.çetin,
a06976f4ec074e8da25edcc5a2496641,2025-12-09 18:48:16,238,derya.yılmaz,VIP Müşteri
fc45c472231b4ad2a05ae99e04da51c2,2025-12-09 18:49:34,219,fatma.kılıç,Satış Hattı
acc828f9b5114b47b4b2929f1f65cfcd,2025-12-09 18:52:26,243,emine.çetin,Destek Hattı
c2d6a7ef423443d28e536e642320ff8e,2025-12-09 18:54:04,186,fatma.yılmaz,Destek Hattı
a093ce95412049e9bcecb52cfeaa10fb,2025-12-09 18:55:02,49,cem.çetin,Genel Bilgi
0cdfad7cde9f4d268d8a006411a1e151,2025-12-09 18:55:38,138,emine.özdemir,Genel Bilgi
86b85325c54d44c69983904626c59062,2025-12-09 18:57:27,182,yusuf.yılmaz,Genel Bilgi
2e307669ad3d42869b3264bcff673d93,2025-12-09 19:00:58,59,zeynep.çetin,Genel Bilgi
fe226b42b37c4f9eb8b6fc1be957dfcd,2025-12-09 19:22:54,145,gamze.aydın,Satış Hattı
fe9138cda5c0494ea54794ee04f1a312,2025-12-09 19:25:51,117,can.kaya,Destek Hattı
2d6ffae85d0a4b0586eede6cef2b511d,2025-12-09 19:29:28,291,mustafa.aydın,
86c275a77502478b8f5e32de58e534f5,2025-12-09 19:32:37,193,fatma.kılıç,Destek Hattı
0d2fca0dce73400b9d204d48e4fb1681,2025-12-09 19:38:17,145,can.kaya,Genel Bilgi
10c6e4fd4fa24b35afd841dd17513d83,2025-12-09 19:38:28,158,murat.koç,Satış Hattı
32524f56d699493da19a7b33d32bcaa7,2025-12-09 19:41:48,188,mustafa.kara,VIP Müşteri
d4a3330484c24eddb70b224b7d91286d,2025-12-09 19:42:29,97,yusuf.yılmaz,Satış Hattı
